work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size
2023;Entry level;FT;Applied SciEntry leveltist;130760;USD;130760;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;221000;USD;221000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;147000;USD;147000;US;0;US;M
2023;Senior;FT;Data Quality Analyst;100000;USD;100000;US;0;US;M
2023;Senior;FT;Data Quality Analyst;80000;USD;80000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;185900;USD;185900;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;129300;USD;129300;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;238000;USD;238000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;156000;USD;156000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;304000;USD;304000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;199000;USD;199000;US;100;US;M
2023;Mid/Intermediate level;FT;Big Data Entry levelgineer;45000;EUR;48289;ES;100;ES;M
2023;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;110000;USD;110000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;90000;USD;90000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;75000;USD;75000;US;0;US;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;161200;GBP;195895;GB;0;GB;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;84570;GBP;102772;GB;0;GB;M
2023;Senior;FT;Data Entry levelgineer;240000;USD;240000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;183600;USD;183600;US;0;US;M
2023;Mid/Intermediate level;FT;Data Specialist;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Specialist;80000;USD;80000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;Data Analytics Manager;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Analytics Manager;120000;USD;120000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;289076;USD;289076;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;202353;USD;202353;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Analyst;155000;USD;155000;US;0;US;M
2023;Senior;FT;Data Analyst;106000;USD;106000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;200000;USD;200000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;157750;USD;157750;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;104650;USD;104650;US;100;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;180000;USD;180000;US;100;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;140000;USD;140000;US;100;US;M
2023;Executive level;FT;Data SciEntry leveltist;200000;USD;200000;US;0;US;M
2023;Executive level;FT;Data SciEntry leveltist;145000;USD;145000;US;0;US;M
2023;Mid/Intermediate level;FT;Lead Data Analyst;68000;USD;68000;US;0;US;L
2023;Entry level;FT;BI Data Entry levelgineer;60000;USD;60000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;45000;EUR;48289;ES;0;ES;M
2023;Senior;FT;Data SciEntry leveltist;36000;EUR;38631;ES;0;ES;M
2023;Entry level;FT;Data Entry levelgineer;85000;USD;85000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;65000;USD;65000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;90000;USD;90000;US;0;US;M
2023;Senior;FT;Data Analyst;105000;USD;105000;US;100;US;M
2023;Senior;FT;Data Analyst;90000;USD;90000;US;100;US;M
2023;Senior;FT;Analytics Entry levelgineer;179820;USD;179820;US;0;US;M
2023;Senior;FT;Analytics Entry levelgineer;143860;USD;143860;US;0;US;M
2023;Senior;FT;Data Analyst;135000;USD;135000;US;0;US;M
2023;Senior;FT;Data Analyst;105500;USD;105500;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;155000;USD;155000;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;241000;USD;241000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;181000;USD;181000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;154000;USD;154000;US;0;US;M
2023;Executive level;FT;Data Architect;180000;USD;180000;US;0;US;M
2023;Executive level;FT;Data Architect;155000;USD;155000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;191765;USD;191765;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;134236;USD;134236;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;175000;USD;175000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;145000;USD;145000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;237000;USD;237000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;145000;USD;145000;US;100;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;155000;USD;155000;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Senior;FT;Data Analyst;80000;USD;80000;US;0;US;M
2023;Senior;FT;Data Analyst;70000;USD;70000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;146000;USD;146000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;75000;USD;75000;US;0;US;M
2023;Entry level;FT;Data Analyst;64200;USD;64200;US;100;US;M
2023;Entry level;FT;Data Analyst;56100;USD;56100;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;170000;USD;170000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Senior;FT;Data Analyst;208450;USD;208450;US;100;US;M
2023;Senior;FT;Data Analyst;170550;USD;170550;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;100000;USD;100000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Manager;135000;USD;135000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Manager;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;200000;USD;200000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;171250;USD;171250;IE;0;IE;M
2023;Senior;FT;Data SciEntry leveltist;113750;USD;113750;IE;0;IE;M
2023;Senior;FT;Applied SciEntry leveltist;222200;USD;222200;US;0;US;L
2023;Senior;FT;Applied SciEntry leveltist;136000;USD;136000;US;0;US;L
2023;Senior;FT;Applied SciEntry leveltist;260000;USD;260000;US;0;US;L
2023;Senior;FT;Applied SciEntry leveltist;136000;USD;136000;US;0;US;L
2023;Senior;FT;Data Analyst;153600;USD;153600;US;0;US;M
2023;Senior;FT;Data Analyst;100500;USD;100500;US;0;US;M
2023;Senior;FT;Applied SciEntry leveltist;205000;USD;205000;US;100;US;M
2023;Senior;FT;Applied SciEntry leveltist;184000;USD;184000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;115000;USD;115000;CA;100;CA;M
2023;Senior;FT;ML Entry levelgineer;95000;USD;95000;CA;100;CA;M
2023;Mid/Intermediate level;FT;Data Analyst;182500;USD;182500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;121500;USD;121500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;203100;USD;203100;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;114500;USD;114500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;60000;GBP;72914;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data Analyst;45000;GBP;54685;GB;0;GB;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;92700;USD;92700;US;100;US;M
2023;Entry level;FT;Data Entry levelgineer;61800;USD;61800;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;258000;USD;258000;CA;0;CA;M
2023;Senior;FT;Data SciEntry leveltist;190000;USD;190000;CA;0;CA;M
2023;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;135000;USD;135000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Architect;167500;USD;167500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Architect;106500;USD;106500;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;195000;USD;195000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;146000;USD;146000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;75000;USD;75000;US;0;US;M
2022;Entry level;FT;Data Entry levelgineer;57000;EUR;59888;NL;100;NL;L
2023;Executive level;FT;Data Entry levelgineer;286000;USD;286000;US;100;US;M
2023;Executive level;FT;Data Entry levelgineer;207000;USD;207000;US;100;US;M
2023;Senior;FT;Data Analyst;100000;USD;100000;US;100;US;M
2023;Senior;FT;Data Analyst;80000;USD;80000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;223250;USD;223250;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;178600;USD;178600;US;0;US;M
2023;Executive level;FT;Director of Data SciEntry levelce;353200;USD;353200;US;0;US;M
2023;Executive level;FT;Director of Data SciEntry levelce;249300;USD;249300;US;0;US;M
2023;Mid/Intermediate level;FT;Machine Learning SciEntry leveltist;230000;USD;230000;US;0;US;M
2023;Mid/Intermediate level;FT;Machine Learning SciEntry leveltist;220000;USD;220000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;297300;USD;297300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;198200;USD;198200;US;100;US;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;210000;USD;210000;US;100;US;M
2023;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;151800;USD;151800;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;200000;USD;200000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;317070;USD;317070;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;170730;USD;170730;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;128000;USD;128000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;81500;USD;81500;US;0;US;M
2023;Entry level;FT;Business Data Analyst;20000;EUR;21461;ES;0;ES;M
2023;Senior;FT;AI Developer;108000;USD;108000;UA;0;UA;M
2023;Senior;FT;AI Developer;60000;USD;60000;UA;0;UA;M
2023;Mid/Intermediate level;FT;MLOps Entry levelgineer;134000;USD;134000;US;100;US;M
2023;Mid/Intermediate level;FT;MLOps Entry levelgineer;124000;USD;124000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;171250;USD;171250;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;113750;USD;113750;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;165000;USD;165000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;132300;USD;132300;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;225000;USD;225000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;175000;USD;175000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;230000;USD;230000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;124500;USD;124500;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;247500;USD;247500;US;0;US;M
2023;Senior;FT;ML Entry levelgineer;172200;USD;172200;US;0;US;M
2023;Senior;FT;Data Analyst;175000;USD;175000;US;0;US;M
2023;Senior;FT;Data Analyst;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Analyst;148700;USD;148700;US;0;US;M
2023;Senior;FT;Data Analyst;125600;USD;125600;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;115000;USD;115000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;200000;USD;200000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;150000;USD;150000;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;160000;USD;160000;US;0;US;M
2023;Entry level;FT;ReSeniorntry leveliorarch Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Analyst;185000;USD;185000;US;100;US;M
2023;Senior;FT;Data Analyst;120250;USD;120250;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;275300;USD;275300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;183000;USD;183000;US;100;US;M
2023;Senior;FT;Data Architect;170000;USD;170000;US;100;US;M
2023;Senior;FT;Data Architect;125000;USD;125000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Architect;167500;USD;167500;US;0;US;M
2023;Mid/Intermediate level;FT;Data Architect;106500;USD;106500;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;250000;USD;250000;US;0;US;M
2023;Senior;FT;ReSeniorntry leveliorarch SciEntry leveltist;200000;USD;200000;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;135000;USD;135000;US;50;US;L
2023;Senior;FT;AI SciEntry leveltist;1500000;ILS;423834;IL;0;IL;L
2023;Senior;FT;ML Entry levelgineer;216000;USD;216000;US;100;US;M
2023;Senior;FT;ML Entry levelgineer;184000;USD;184000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;180000;USD;180000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;165000;USD;165000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;185900;USD;185900;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;129300;USD;129300;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;143865;USD;143865;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;115092;USD;115092;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;130000;USD;130000;US;0;US;M
2023;Mid/Intermediate level;FT;ML Entry levelgineer;90000;USD;90000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;173000;USD;173000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;132000;USD;132000;US;100;US;M
2023;Senior;FT;Data Analyst;208049;USD;208049;US;0;US;M
2023;Senior;FT;Data Analyst;128500;USD;128500;US;0;US;M
2023;Senior;FT;Analytics Entry levelgineer;179820;USD;179820;US;0;US;M
2023;Senior;FT;Analytics Entry levelgineer;143860;USD;143860;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;167500;USD;167500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;106500;USD;106500;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;275300;USD;275300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;183500;USD;183500;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;149600;USD;149600;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;102000;USD;102000;US;0;US;M
2023;Executive level;FT;Data SciEntry leveltist;145000;USD;145000;US;0;US;M
2023;Executive level;FT;Data SciEntry leveltist;100000;USD;100000;US;0;US;M
2023;Senior;FT;Data Analyst;190000;USD;190000;US;100;US;M
2023;Senior;FT;Data Analyst;95000;USD;95000;US;100;US;M
2023;Senior;FT;Data Analyst;153600;USD;153600;US;0;US;M
2023;Senior;FT;Data Analyst;106800;USD;106800;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;90000;EUR;96578;IE;0;IE;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;75000;EUR;80481;IE;0;IE;M
2023;Mid/Intermediate level;FT;Data Analyst;128000;USD;128000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;85000;USD;85000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;151000;USD;151000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;140000;USD;140000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;275300;USD;275300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;183500;USD;183500;US;100;US;M
2023;Senior;FT;Machine Learning SciEntry leveltist;220000;USD;220000;US;0;US;M
2023;Senior;FT;Machine Learning SciEntry leveltist;170000;USD;170000;US;0;US;M
2023;Senior;FT;Data Analyst;135000;USD;135000;US;0;US;M
2023;Senior;FT;Data Analyst;105500;USD;105500;US;0;US;M
2023;Senior;FT;Data Analyst;100000;USD;100000;US;100;US;M
2023;Senior;FT;Data Analyst;80000;USD;80000;US;100;US;M
2023;Entry level;FT;Autonomous Vehicle Technician;7000;USD;7000;GH;0;GH;S
2023;Entry level;FT;Applied Machine Learning SciEntry leveltist;40000;EUR;42923;DE;50;DE;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;CA;100;CA;M
2023;Senior;FT;Data Entry levelgineer;145000;USD;145000;CA;100;CA;M
2023;Mid/Intermediate level;FT;Data Analyst;154000;USD;154000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Analyst;143000;USD;143000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;65000;GBP;78990;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;42000;GBP;51039;GB;0;GB;M
2023;Entry level;FT;Data SciEntry leveltist;190000;USD;190000;US;0;US;M
2023;Entry level;FT;Data SciEntry leveltist;120000;USD;120000;US;0;US;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;70000;GBP;85066;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;42000;GBP;51039;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;90000;GBP;109371;GB;0;GB;M
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;60000;GBP;72914;GB;0;GB;M
2023;Senior;FT;Data Entry levelgineer;150000;USD;150000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;111000;USD;111000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;265000;USD;265000;US;0;US;M
2023;Executive level;FT;Data Entry levelgineer;235000;USD;235000;US;0;US;M
2023;Entry level;FT;Data SciEntry leveltist;112000;CHF;121093;CH;50;CH;L
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;70000;EUR;73546;DE;100;DE;M
2023;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;75000;USD;75000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;60400;USD;60400;US;100;US;M
2023;Entry level;FT;Data Analyst;85000;USD;85000;US;100;US;M
2023;Entry level;FT;Data Analyst;75000;USD;75000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;92700;USD;92700;US;100;US;M
2023;Entry level;FT;Data Entry levelgineer;61800;USD;61800;US;100;US;M
2022;Senior;FT;Lead Data SciEntry leveltist;164000;EUR;172309;IE;100;IE;L
2023;Mid/Intermediate level;FT;Data SciEntry leveltist;56000;EUR;60093;AT;100;DE;M
2023;Mid/Intermediate level;FT;Data Analyst;83500;USD;83500;US;100;US;M
2023;Mid/Intermediate level;FT;Data Analyst;52500;USD;52500;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;201036;USD;201036;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;134024;USD;134024;US;0;US;M
2023;Senior;FT;Data Analyst;165000;USD;165000;US;100;US;M
2023;Senior;FT;Data Analyst;140000;USD;140000;US;100;US;M
2023;Entry level;FT;Data Entry levelgineer;62000;USD;62000;US;100;US;M
2023;Entry level;FT;Data Entry levelgineer;58000;USD;58000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;172000;USD;172000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;115000;USD;115000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;125000;USD;125000;US;0;US;M
2023;Entry level;FT;Data Entry levelgineer;90000;USD;90000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;163800;USD;163800;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;126000;USD;126000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;237000;USD;237000;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;145000;USD;145000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;90000;USD;90000;US;100;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;90000;USD;90000;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;139500;USD;139500;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;109400;USD;109400;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;258000;USD;258000;CA;0;CA;M
2023;Senior;FT;Data SciEntry leveltist;190000;USD;190000;CA;0;CA;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;145000;USD;145000;US;0;US;M
2023;Mid/Intermediate level;FT;Data Entry levelgineer;120000;USD;120000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;205600;USD;205600;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;105700;USD;105700;US;0;US;L
2023;Senior;FT;Data Entry levelgineer;252000;USD;252000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;129000;USD;129000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;239748;USD;239748;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;159832;USD;159832;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;186300;USD;186300;US;100;US;M
2023;Senior;FT;Data SciEntry leveltist;102500;USD;102500;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;165000;USD;165000;US;0;US;M
2023;Senior;FT;Data Entry levelgineer;132300;USD;132300;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;190000;USD;190000;US;0;US;M
2023;Senior;FT;Data SciEntry leveltist;126000;USD;126000;US;0;US;M
2023;Senior;FT;Data Architect;149040;USD;149040;US;100;US;M
2023;Senior;FT;Data Architect;113900;USD;113900;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;153600;USD;153600;US;100;US;M
2023;Senior;FT;Data Entry levelgineer;106800;USD;106800;US;100;US;M
